dateSold,propertyType,lotAreaValue,address,zestimate,imgSrc,price,detailUrl,bedrooms,contingentListingType,longitude,latitude,listingStatus,zpid,rentZestimate,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,built_year,variableData.text,variableData.type,listingSubType.is_FSBA,unit,variableData,listingSubType.is_forAuction,listingSubType.is_openHouse,listingSubType.is_bankOwned,zip,city,year
1703664000000,SINGLE_FAMILY,9199.872,"1031 N Palm St, La Habra, CA 90631",1182700.0,https://photos.zillowstatic.com/fp/4c3e73b192c8f5ee5949ce4274d6216c-p_e.jpg,1122285,/homedetails/1031-N-Palm-St-La-Habra-CA-90631/25362726_zpid/,6,,-117.92464,33.941566,RECENTLY_SOLD,25362726,7087,109,6.0,4277,USA,USD,sqft,True,1980s,Sold 12/27/2023,RECENTLY_SOLD,,,,,,,90631,La Habra,2023
1697698800000,CONDO,,"777 Stone Harbor Cir #42, La Habra, CA 90631",656700.0,https://photos.zillowstatic.com/fp/dfce500d4dcffe9d4df771f690314182-p_e.jpg,615000,/homedetails/777-Stone-Harbor-Cir-42-La-Habra-CA-90631/25753762_zpid/,3,,-117.9515,33.92306,RECENTLY_SOLD,25753762,1932,178,2.0,1166,USA,USD,,True,1980s,Sold 10/19/2023,RECENTLY_SOLD,,# 42,,,,,90631,La Habra,2023
1711954800000,SINGLE_FAMILY,7500.0,"581 W Saint Andrews Ave, La Habra, CA 90631",1774700.0,https://photos.zillowstatic.com/fp/f4241d1e7ccd639d24472ab697d5fc99-p_e.jpg,1770000,/homedetails/581-W-Saint-Andrews-Ave-La-Habra-CA-90631/25355004_zpid/,5,,-117.95266,33.907307,RECENTLY_SOLD,25355004,4999,13,3.0,2630,USA,USD,sqft,True,1990s,Sold 04/01/2024,RECENTLY_SOLD,,,,,,,90631,La Habra,2024
1711522800000,SINGLE_FAMILY,9074.0,"1850 S Ford Ct, La Habra, CA 90631",1890000.0,https://photos.zillowstatic.com/fp/eae5634dc89a2ef14b4c6a64abb2b4a2-p_e.jpg,1880000,/homedetails/1850-S-Ford-Ct-La-Habra-CA-90631/25107141_zpid/,4,,-117.96018,33.908615,RECENTLY_SOLD,25107141,5500,18,4.0,3200,USA,USD,sqft,True,1990s,Sold 03/27/2024,RECENTLY_SOLD,,,,,,,90631,La Habra,2024
1707465600000,TOWNHOUSE,1320.0,"214 S Idaho St, La Habra, CA 90631",666700.0,https://photos.zillowstatic.com/fp/3aa7ae097d9a2b9d515c5bd638faa30a-p_e.jpg,645000,/homedetails/214-S-Idaho-St-La-Habra-CA-90631/25362293_zpid/,3,,-117.95826,33.9305,RECENTLY_SOLD,25362293,3499,65,3.0,1286,USA,USD,sqft,True,1990s,Sold 02/09/2024,RECENTLY_SOLD,,,,,,,90631,La Habra,2024
1702886400000,TOWNHOUSE,,"924 N Walnut St UNIT 15, La Habra, CA 90631",649500.0,https://photos.zillowstatic.com/fp/f0f02c7ad802a06bc1e5f76a3c4905e2-p_e.jpg,615000,/homedetails/924-N-Walnut-St-UNIT-15-La-Habra-CA-90631/54978019_zpid/,3,,-117.95003,33.940372,RECENTLY_SOLD,54978019,1886,118,3.0,1210,USA,USD,,True,1990s,Sold 12/18/2023,RECENTLY_SOLD,,Unit 15,,,,,90631,La Habra,2023
1701676800000,SINGLE_FAMILY,7247.0,"1801 W Cooper Ct, La Habra, CA 90631",1788600.0,https://photos.zillowstatic.com/fp/37fbc3aa67ae74991482f0907a3b7d65-p_e.jpg,1690000,/homedetails/1801-W-Cooper-Ct-La-Habra-CA-90631/25107419_zpid/,4,,-117.967,33.908363,RECENTLY_SOLD,25107419,5500,132,3.0,2910,USA,USD,sqft,True,1990s,Sold 12/04/2023,RECENTLY_SOLD,,,,,,,90631,La Habra,2023
1700208000000,SINGLE_FAMILY,7758.0,"2021 S McSpaden Ct, La Habra, CA 90631",1650700.0,https://photos.zillowstatic.com/fp/b2dd13f6ecd7dc769340173e6ab5d0ba-p_e.jpg,1550000,/homedetails/2021-S-McSpaden-Ct-La-Habra-CA-90631/25107198_zpid/,4,,-117.96287,33.908024,RECENTLY_SOLD,25107198,5497,149,3.0,2912,USA,USD,sqft,True,1990s,Sold 11/17/2023,RECENTLY_SOLD,,,,,,,90631,La Habra,2023
1697698800000,SINGLE_FAMILY,7435.0,"2060 S Littler Ct, La Habra, CA 90631",1623200.0,https://photos.zillowstatic.com/fp/ab33990371476ff57befedfc2ef2100e-p_e.jpg,1520000,/homedetails/2060-S-Littler-Ct-La-Habra-CA-90631/25107378_zpid/,4,,-117.970276,33.90752,RECENTLY_SOLD,25107378,4999,178,3.0,2641,USA,USD,sqft,True,1990s,Sold 10/19/2023,RECENTLY_SOLD,,,,,,,90631,La Habra,2023
1709884800000,SINGLE_FAMILY,4000.0,"220 E Bridenbecker Ave, La Habra, CA 90631",1007300.0,https://photos.zillowstatic.com/fp/a82e499ab44991274e8c09734fa88043-p_e.jpg,992000,/homedetails/220-E-Bridenbecker-Ave-La-Habra-CA-90631/246152157_zpid/,4,,-117.9452,33.92885,RECENTLY_SOLD,246152157,4300,37,3.0,2100,USA,USD,sqft,True,2000s,Sold 03/08/2024,RECENTLY_SOLD,,,,,,,90631,La Habra,2024
1709712000000,SINGLE_FAMILY,1776.0,"516 E Erna Ave APT C, La Habra, CA 90631",896600.0,https://photos.zillowstatic.com/fp/b1c309f9ede36f9a2a20f58f4f35e332-p_e.jpg,882000,/homedetails/516-E-Erna-Ave-APT-C-La-Habra-CA-90631/69258205_zpid/,4,,-117.94031,33.932644,RECENTLY_SOLD,69258205,3834,39,3.0,1776,USA,USD,sqft,True,2000s,Sold 03/06/2024,RECENTLY_SOLD,,Apt C,,,,,90631,La Habra,2024
1709712000000,CONDO,,"1030 Madison Way, La Habra, CA 90631",866800.0,https://photos.zillowstatic.com/fp/e7f9afb094d415d528f59afabf45bf69-p_e.jpg,850000,/homedetails/1030-Madison-Way-La-Habra-CA-90631/69259784_zpid/,3,,-117.95711,33.91897,RECENTLY_SOLD,69259784,2536,39,3.0,1715,USA,USD,,True,2000s,Sold 03/06/2024,RECENTLY_SOLD,,,,,,,90631,La Habra,2024
1709193600000,TOWNHOUSE,,"160 Gwen Ln, La Habra, CA 90631",861700.0,https://photos.zillowstatic.com/fp/9c20deff18463c68faefb5e5d17628ea-p_e.jpg,845000,/homedetails/160-Gwen-Ln-La-Habra-CA-90631/305856994_zpid/,3,,-117.944984,33.932674,RECENTLY_SOLD,305856994,2513,45,3.0,1786,USA,USD,,True,2000s,Sold 02/29/2024,RECENTLY_SOLD,,,,,,,90631,La Habra,2024
1704441600000,SINGLE_FAMILY,6159.0,"2041 W Snead St, La Habra, CA 90631",2047400.0,https://photos.zillowstatic.com/fp/2d99a0d4e6a6b45537f8c6ebcf24fb20-p_e.jpg,1950000,/homedetails/2041-W-Snead-St-La-Habra-CA-90631/25107319_zpid/,4,,-117.970406,33.90951,RECENTLY_SOLD,25107319,5682,100,5.0,3572,USA,USD,sqft,True,2000s,Sold 01/05/2024,RECENTLY_SOLD,,,,,,,90631,La Habra,2024
1702540800000,SINGLE_FAMILY,0.28698347107438,"1448 N Cypress St, La Habra, CA 90631",1276800.0,https://photos.zillowstatic.com/fp/1d17f1833af7e5a73fc9f40995e7669e-p_e.jpg,1210000,/homedetails/1448-N-Cypress-St-La-Habra-CA-90631/25102510_zpid/,5,,-117.94116,33.94591,RECENTLY_SOLD,25102510,7073,122,5.0,4238,USA,USD,acres,True,2000s,Sold 12/14/2023,RECENTLY_SOLD,,,,,,,90631,La Habra,2023
1700035200000,SINGLE_FAMILY,6168.0,"1820 S Ford Ct, La Habra, CA 90631",1565800.0,https://photos.zillowstatic.com/fp/a1590f4c6d49d5890efb5473feb3bd18-p_e.jpg,1470000,/homedetails/1820-S-Ford-Ct-La-Habra-CA-90631/25107138_zpid/,4,,-117.960556,33.909042,RECENTLY_SOLD,25107138,5500,151,3.0,2950,USA,USD,sqft,True,2000s,Sold 11/15/2023,RECENTLY_SOLD,,,,,,,90631,La Habra,2023
1710399600000,SINGLE_FAMILY,5775.0,"5782 Shasta Cir, La Palma, CA 90623",1214700.0,https://photos.zillowstatic.com/fp/981cb2c44796c08d97e09fa08f1546b7-p_e.jpg,1200000,/homedetails/5782-Shasta-Cir-La-Palma-CA-90623/25341148_zpid/,3,,-118.03232,33.848038,RECENTLY_SOLD,25341148,4243,31,2.0,2064,USA,USD,sqft,True,1970s,Sold 03/14/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1710313200000,SINGLE_FAMILY,5565.0,"5782 Warwick Cir, La Palma, CA 90623",1115200.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.849449157714844,-118.0323486328125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=1lwJpwNRqaTZTU6H0Xog0fzLk90=",878000,/homedetails/5782-Warwick-Cir-La-Palma-CA-90623/25341120_zpid/,3,,-118.03235,33.84945,RECENTLY_SOLD,25341120,3999,32,2.0,1683,USA,USD,sqft,,1970s,Sold 03/13/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1709539200000,SINGLE_FAMILY,5820.0,"4892 Partridge Cir, La Palma, CA 90623",1332000.0,https://photos.zillowstatic.com/fp/6b374e27b82ca430fbca9391c681a953-p_e.jpg,1309000,/homedetails/4892-Partridge-Cir-La-Palma-CA-90623/25337645_zpid/,4,,-118.04773,33.839558,RECENTLY_SOLD,25337645,4585,41,3.0,2447,USA,USD,sqft,True,1970s,Sold 03/04/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1708934400000,SINGLE_FAMILY,5134.0,"7661 El Toro Cir, La Palma, CA 90623",1234200.0,https://photos.zillowstatic.com/fp/97c9b14c8514cdb6e6586570fbef6f5a-p_e.jpg,1220000,/homedetails/7661-El-Toro-Cir-La-Palma-CA-90623/21122611_zpid/,4,,-118.05104,33.851223,RECENTLY_SOLD,21122611,4500,48,3.0,2080,USA,USD,sqft,True,1970s,Sold 02/26/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1708588800000,SINGLE_FAMILY,5390.0,"4992 Malaga Dr, La Palma, CA 90623",1003100.0,https://photos.zillowstatic.com/fp/5b9b84add87e2b7bd578822cf1b91ab9-p_e.jpg,980000,/homedetails/4992-Malaga-Dr-La-Palma-CA-90623/25337661_zpid/,3,,-118.04617,33.839928,RECENTLY_SOLD,25337661,3999,52,2.0,1526,USA,USD,sqft,True,1970s,Sold 02/22/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1707379200000,SINGLE_FAMILY,5600.0,"5602 Driftwood Ave, La Palma, CA 90623",1367300.0,https://photos.zillowstatic.com/fp/227cb0aeef8baedfd527a42fa9826cef-p_e.jpg,1326000,/homedetails/5602-Driftwood-Ave-La-Palma-CA-90623/25341273_zpid/,5,,-118.0352,33.846657,RECENTLY_SOLD,25341273,5535,66,3.0,3014,USA,USD,sqft,True,1970s,Sold 02/08/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1707120000000,SINGLE_FAMILY,5150.0,"5202 Verner Dr, La Palma, CA 90623",1039400.0,https://photos.zillowstatic.com/fp/e0e277bb2c358d18a97adef5d584ff11-p_e.jpg,1000000,/homedetails/5202-Verner-Dr-La-Palma-CA-90623/25336709_zpid/,3,,-118.04228,33.84441,RECENTLY_SOLD,25336709,3800,69,2.0,1455,USA,USD,sqft,True,1970s,Sold 02/05/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1705651200000,SINGLE_FAMILY,5250.0,"5761 Warwick Cir, La Palma, CA 90623",1179500.0,https://photos.zillowstatic.com/fp/5bbdccdbfbd76fda31a8f3e504f59650-p_e.jpg,1130000,/homedetails/5761-Warwick-Cir-La-Palma-CA-90623/25341105_zpid/,4,,-118.03262,33.84987,RECENTLY_SOLD,25341105,4323,86,3.0,2080,USA,USD,sqft,True,1970s,Sold 01/19/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1703145600000,SINGLE_FAMILY,5271.0,"7672 El Lobo Cir, La Palma, CA 90623",935100.0,https://photos.zillowstatic.com/fp/2fd2e501991dc5c6870f72c644633291-p_e.jpg,910000,/homedetails/7672-El-Lobo-Cir-La-Palma-CA-90623/21122605_zpid/,3,,-118.051575,33.85108,RECENTLY_SOLD,21122605,4028,115,2.0,1480,USA,USD,sqft,True,1970s,Sold 12/21/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1702368000000,SINGLE_FAMILY,6000.0,"8441 Meadowlark Ln, La Palma, CA 90623",1279600.0,https://photos.zillowstatic.com/fp/aea1e2f81520d69579b7fff151a86726-p_e.jpg,1245000,/homedetails/8441-Meadowlark-Ln-La-Palma-CA-90623/25337644_zpid/,4,,-118.04797,33.839684,RECENTLY_SOLD,25337644,4535,124,3.0,2162,USA,USD,sqft,True,1970s,Sold 12/12/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1701936000000,TOWNHOUSE,1776.0,"5180 Dover Dr, La Palma, CA 90623",650300.0,https://photos.zillowstatic.com/fp/70b5423b56fe93122072b0f9d2cafad8-p_e.jpg,615000,/homedetails/5180-Dover-Dr-La-Palma-CA-90623/25338626_zpid/,2,,-118.04265,33.837624,RECENTLY_SOLD,25338626,2800,129,1.0,925,USA,USD,sqft,True,1970s,Sold 12/07/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1701158400000,SINGLE_FAMILY,5000.0,"5031 Pine Cir, La Palma, CA 90623",1264000.0,https://photos.zillowstatic.com/fp/4d6c2dac06b70c13c9ef576885435258-p_e.jpg,1190000,/homedetails/5031-Pine-Cir-La-Palma-CA-90623/25341497_zpid/,3,,-118.04526,33.849106,RECENTLY_SOLD,25341497,4288,138,3.0,2037,USA,USD,sqft,True,1970s,Sold 11/28/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1700640000000,SINGLE_FAMILY,5375.0,"8072 Rose St, La Palma, CA 90623",1089300.0,https://photos.zillowstatic.com/fp/fc419a3f9a279a1b04b9f3647672c6a1-p_e.jpg,1065000,/homedetails/8072-Rose-St-La-Palma-CA-90623/25337003_zpid/,4,,-118.0303,33.845135,RECENTLY_SOLD,25337003,4359,144,3.0,1946,USA,USD,sqft,True,1970s,Sold 11/22/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1700035200000,SINGLE_FAMILY,5250.0,"5771 Warwick Cir, La Palma, CA 90623",1315500.0,https://photos.zillowstatic.com/fp/ccf3f8e4f119472596ea3e571f5ef4ca-p_e.jpg,1235000,/homedetails/5771-Warwick-Cir-La-Palma-CA-90623/25341106_zpid/,5,,-118.032455,33.849873,RECENTLY_SOLD,25341106,5164,151,3.0,2863,USA,USD,sqft,True,1970s,Sold 11/15/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1699430400000,CONDO,1776.0,"8612 Santa Margarita Ln, La Palma, CA 90623",680800.0,https://photos.zillowstatic.com/fp/6bd12b331a9381c20d7833ccae5fabad-p_e.jpg,640000,/homedetails/8612-Santa-Margarita-Ln-La-Palma-CA-90623/25338665_zpid/,2,,-118.042885,33.837273,RECENTLY_SOLD,25338665,2800,158,1.0,925,USA,USD,sqft,True,1970s,Sold 11/08/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1698130800000,SINGLE_FAMILY,1652.0,"5069 Via Brenda, La Palma, CA 90623",640200.0,https://photos.zillowstatic.com/fp/10098b6712aec0a585604abfb3bf7c71-p_e.jpg,600000,/homedetails/5069-Via-Brenda-La-Palma-CA-90623/25338435_zpid/,2,,-118.04471,33.837738,RECENTLY_SOLD,25338435,2784,173,1.0,816,USA,USD,sqft,True,1970s,Sold 10/24/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1698044400000,SINGLE_FAMILY,5100.0,"5201 Verner Dr, La Palma, CA 90623",1102400.0,https://photos.zillowstatic.com/fp/f75537cb9f563e2c1c3f8cc9e746b620-p_e.jpg,1033000,/homedetails/5201-Verner-Dr-La-Palma-CA-90623/25336678_zpid/,4,,-118.042305,33.844826,RECENTLY_SOLD,25336678,4393,174,3.0,2118,USA,USD,sqft,True,1970s,Sold 10/23/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1697698800000,SINGLE_FAMILY,7475.0,"4931 Elben Dr, La Palma, CA 90623",982400.0,https://photos.zillowstatic.com/fp/882cdaea756aad87e46dc1d9c0bf707a-p_e.jpg,920000,/homedetails/4931-Elben-Dr-La-Palma-CA-90623/25336298_zpid/,4,,-118.046875,33.844643,RECENTLY_SOLD,25336298,4500,178,3.0,2178,USA,USD,sqft,True,1970s,Sold 10/19/2023,RECENTLY_SOLD,,,,,,,90623,La Palma,2023
1712041200000,CONDO,3500.0,"4848 Embassy Cir #24, La Palma, CA 90623",626300.0,https://photos.zillowstatic.com/fp/1d54be3122ca44fa1b512678d94ac8fa-p_e.jpg,625000,/homedetails/4848-Embassy-Cir-24-La-Palma-CA-90623/25669504_zpid/,2,,-118.04976,33.83921,RECENTLY_SOLD,25669504,2897,12,2.0,1029,USA,USD,sqft,True,1980s,Sold 04/02/2024,RECENTLY_SOLD,,# 24,,,,,90623,La Palma,2024
1704355200000,TOWNHOUSE,,"4521 Montecito Dr, La Palma, CA 90623",814000.0,https://photos.zillowstatic.com/fp/4cac20827aa7f2dbcfa1b098d3fa21ae-p_e.jpg,775000,/homedetails/4521-Montecito-Dr-La-Palma-CA-90623/25658765_zpid/,3,,-118.05322,33.846954,RECENTLY_SOLD,25658765,2357,101,3.0,1334,USA,USD,,True,1990s,Sold 01/04/2024,RECENTLY_SOLD,,,,,,,90623,La Palma,2024
1712732400000,SINGLE_FAMILY,4601.0,"28852 Alta Laguna Blvd, Laguna Beach, CA 92651",2423000.0,https://photos.zillowstatic.com/fp/1c8f8b0c03e3ae4c4f4d7b01fd9e0529-p_e.jpg,2300000,/homedetails/28852-Alta-Laguna-Blvd-Laguna-Beach-CA-92651/25555822_zpid/,3,,-117.753525,33.543583,RECENTLY_SOLD,25555822,6969,4,2.0,2196,USA,USD,sqft,True,1970s,Sold 04/10/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1711436400000,SINGLE_FAMILY,9000.0,"30632 Marilyn Dr, Laguna Beach, CA 92651",2590100.0,https://photos.zillowstatic.com/fp/5f20758ea2bb1995b0f3c0106d4dd40a-p_e.jpg,2575000,/homedetails/30632-Marilyn-Dr-Laguna-Beach-CA-92651/25573689_zpid/,2,,-117.75467,33.51796,RECENTLY_SOLD,25573689,6351,19,2.0,1120,USA,USD,sqft,True,1970s,Sold 03/26/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1711090800000,SINGLE_FAMILY,0.26515151515152,"1354 Morningside Dr, Laguna Beach, CA 92651",2192300.0,https://photos.zillowstatic.com/fp/5e435710cb7e3ed6796d375f5acce442-p_e.jpg,2175000,/homedetails/1354-Morningside-Dr-Laguna-Beach-CA-92651/25559026_zpid/,4,,-117.758255,33.541073,RECENTLY_SOLD,25559026,12352,23,4.0,2819,USA,USD,acres,True,1970s,Sold 03/22/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1711090800000,CONDO,,"21665 Ocean Vista Dr #23, Laguna Beach, CA 92651",1940300.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.515316009521484,-117.7513198852539&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=IChASJzQsXa75Ke7XOIH_n9sBDk=",1925000,/homedetails/21665-Ocean-Vista-Dr-23-Laguna-Beach-CA-92651/25706663_zpid/,3,,-117.75132,33.515316,RECENTLY_SOLD,25706663,5635,23,2.5,1728,USA,USD,,,1970s,Sold 03/22/2024,RECENTLY_SOLD,,# 23,,,,,92651,Laguna Beach,2024
1710399600000,SINGLE_FAMILY,7405.0,"2409 Glenneyre St, Laguna Beach, CA 92651",4251400.0,https://photos.zillowstatic.com/fp/3a810b56875d7d883a74fcec39ef793c-p_e.jpg,4200000,/homedetails/2409-Glenneyre-St-Laguna-Beach-CA-92651/25572866_zpid/,6,,-117.76539,33.52512,RECENTLY_SOLD,25572866,12453,31,6.0,4948,USA,USD,sqft,True,1970s,Sold 03/14/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1709625600000,SINGLE_FAMILY,2500.0,"1041 Santa Ana St, Laguna Beach, CA 92651",1826700.0,https://photos.zillowstatic.com/fp/bc88f9f399397cf941fadd99f7f36184-p_e.jpg,1700000,/homedetails/1041-Santa-Ana-St-Laguna-Beach-CA-92651/25560065_zpid/,4,,-117.75592,33.529926,RECENTLY_SOLD,25560065,6749,40,3.0,1634,USA,USD,sqft,True,1970s,Sold 03/05/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1709193600000,SINGLE_FAMILY,6000.0,"630 Loretta Dr, Laguna Beach, CA 92651",3569100.0,https://photos.zillowstatic.com/fp/7f2be549eafab740df7043316fe68ab8-p_e.jpg,3500000,/homedetails/630-Loretta-Dr-Laguna-Beach-CA-92651/25572607_zpid/,3,,-117.75428,33.52373,RECENTLY_SOLD,25572607,12352,45,4.0,2243,USA,USD,sqft,True,1970s,Sold 02/29/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1706601600000,SINGLE_FAMILY,4000.0,"1375 Bluebird Canyon Dr, Laguna Beach, CA 92651",2285700.0,https://photos.zillowstatic.com/fp/10c97af4379870fa19ae9b7834981385-p_e.jpg,2200000,/homedetails/1375-Bluebird-Canyon-Dr-Laguna-Beach-CA-92651/25559161_zpid/,3,,-117.7615,33.538166,RECENTLY_SOLD,25559161,8573,75,3.0,1987,USA,USD,sqft,True,1970s,Sold 01/30/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1705651200000,SINGLE_FAMILY,2500.0,"1880 Capistrano Ave, Laguna Beach, CA 92651",2244100.0,https://photos.zillowstatic.com/fp/70483d9b827ddfccb94926739dbab658-p_e.jpg,2150000,/homedetails/1880-Capistrano-Ave-Laguna-Beach-CA-92651/25560071_zpid/,3,,-117.75598,33.529526,RECENTLY_SOLD,25560071,6499,86,2.0,1616,USA,USD,sqft,True,1970s,Sold 01/19/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1705478400000,CONDO,,"259 Lower Cliff Dr #3, Laguna Beach, CA 92651",2420500.0,https://photos.zillowstatic.com/fp/376b995aa4f2bbcbc38413a15c6b8779-p_e.jpg,2316915,/homedetails/259-Lower-Cliff-Dr-3-Laguna-Beach-CA-92651/25708500_zpid/,2,,-117.78596,33.543484,RECENTLY_SOLD,25708500,7071,88,2.0,1408,USA,USD,,True,1970s,Sold 01/17/2024,RECENTLY_SOLD,,# 3,,,,,92651,Laguna Beach,2024
1704873600000,SINGLE_FAMILY,6700.0,"1339 La Mirada St, Laguna Beach, CA 92651",2818400.0,https://photos.zillowstatic.com/fp/7067d802a56f59cd483ea5866004d9e5-p_e.jpg,2690000,/homedetails/1339-La-Mirada-St-Laguna-Beach-CA-92651/51665819_zpid/,3,,-117.761536,33.533504,RECENTLY_SOLD,51665819,11999,95,3.0,2362,USA,USD,sqft,True,1970s,Sold 01/10/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1704441600000,SINGLE_FAMILY,0.27548209366391,"1125 Keller Way, Laguna Beach, CA 92651",1910900.0,https://photos.zillowstatic.com/fp/576e5d5b98d8126b8104e908378d4a78-p_e.jpg,1820000,/homedetails/1125-Keller-Way-Laguna-Beach-CA-92651/25559171_zpid/,3,,-117.76136,33.537567,RECENTLY_SOLD,25559171,9617,100,3.0,2004,USA,USD,acres,True,1970s,Sold 01/05/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1704182400000,SINGLE_FAMILY,2500.0,"977 Noria St, Laguna Beach, CA 92651",1871200.0,https://photos.zillowstatic.com/fp/4ee6157c911dbed1583f154eef8072dc-p_e.jpg,1780000,/homedetails/977-Noria-St-Laguna-Beach-CA-92651/25559843_zpid/,3,,-117.7597,33.529163,RECENTLY_SOLD,25559843,6899,103,2.0,1577,USA,USD,sqft,True,1970s,Sold 01/02/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
1703836800000,SINGLE_FAMILY,2500.0,"1325 La Mirada St, Laguna Beach, CA 92651",2289500.0,https://photos.zillowstatic.com/fp/29ef4a25618a50ec678dbeb7ec4d4a5c-p_e.jpg,2175000,/homedetails/1325-La-Mirada-St-Laguna-Beach-CA-92651/25559265_zpid/,3,,-117.76121,33.533356,RECENTLY_SOLD,25559265,6899,107,2.0,1742,USA,USD,sqft,True,1970s,Sold 12/29/2023,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2023
1700553600000,SINGLE_FAMILY,2375.0,"1784 Del Mar Ave, Laguna Beach, CA 92651",,https://photos.zillowstatic.com/fp/be01f92fb8f7bfc20f313e9d39ec2216-p_e.jpg,1400000,/homedetails/1784-Del-Mar-Ave-Laguna-Beach-CA-92651/25560046_zpid/,3,,-117.75655,33.53079,RECENTLY_SOLD,25560046,6516,145,2.0,1672,USA,USD,sqft,True,1970s,Sold 11/21/2023,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2023
1700467200000,SINGLE_FAMILY,4000.0,"146 Crescent Bay Dr, Laguna Beach, CA 92651",3216100.0,https://photos.zillowstatic.com/fp/0d76a3b41aa8a36f8138f081b4b88053-p_e.jpg,3022500,/homedetails/146-Crescent-Bay-Dr-Laguna-Beach-CA-92651/25140739_zpid/,2,,-117.80293,33.54799,RECENTLY_SOLD,25140739,10633,146,2.0,2070,USA,USD,sqft,True,1970s,Sold 11/20/2023,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2023
1697526000000,SINGLE_FAMILY,5900.0,"711 Bluebird Canyon Dr, Laguna Beach, CA 92651",3204700.0,https://photos.zillowstatic.com/fp/06d3c76e1882b849d9f96a76c1022fb2-p_e.jpg,3000000,/homedetails/711-Bluebird-Canyon-Dr-Laguna-Beach-CA-92651/25558280_zpid/,3,,-117.76861,33.533607,RECENTLY_SOLD,25558280,10143,180,3.0,1749,USA,USD,sqft,True,1970s,Sold 10/17/2023,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2023
1710918000000,CONDO,,"245 Calliope St #2, Laguna Beach, CA 92651",1624600.0,https://photos.zillowstatic.com/fp/0d0e02d779a724b4c4efe0e6ac270c58-p_e.jpg,1610000,/homedetails/245-Calliope-St-2-Laguna-Beach-CA-92651/25673466_zpid/,2,,-117.773125,33.531197,RECENTLY_SOLD,25673466,4806,25,2.0,1502,USA,USD,,True,1980s,Sold 03/20/2024,RECENTLY_SOLD,,# 2,,,,,92651,Laguna Beach,2024
1709539200000,SINGLE_FAMILY,0.4,"23 Castle Rock Rd, Laguna Beach, CA 92651",1424600.0,https://photos.zillowstatic.com/fp/f5ce1a89f84c2c62e2a865a2558767ff-p_e.jpg,1400000,/homedetails/23-Castle-Rock-Rd-Laguna-Beach-CA-92651/25549944_zpid/,2,,-117.76144,33.567814,RECENTLY_SOLD,25549944,6899,41,2.0,1950,USA,USD,acres,True,1980s,Sold 03/04/2024,RECENTLY_SOLD,,,,,,,92651,Laguna Beach,2024
