dateSold,propertyType,lotAreaValue,address,zestimate,imgSrc,price,detailUrl,bedrooms,contingentListingType,longitude,latitude,listingStatus,zpid,rentZestimate,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,built_year,variableData.text,variableData.type,listingSubType.is_FSBA,unit,variableData,listingSubType.is_forAuction,listingSubType.is_openHouse,listingSubType.is_bankOwned
1710831600000,CONDO,,"22045 Caminito Vino, Laguna Hills, CA 92653",682200.0,https://photos.zillowstatic.com/fp/e7e461885a0d8db1a7bc3c51bde70030-p_e.jpg,675000,/homedetails/22045-Caminito-Vino-Laguna-Hills-CA-92653/25657809_zpid/,3,,-117.74524,33.62145,RECENTLY_SOLD,25657809,1996,26,2.0,1460,USA,USD,,True,1980s,Sold 03/19/2024,RECENTLY_SOLD,,,,,,
1710486000000,SINGLE_FAMILY,0.31813590449954,"25761 Bucklestone Dr, Laguna Hills, CA 92653",2681000.0,https://photos.zillowstatic.com/fp/a05554078977b08d806178fb743c11e3-p_e.jpg,2650000,/homedetails/25761-Bucklestone-Dr-Laguna-Hills-CA-92653/25547368_zpid/,4,,-117.67653,33.589,RECENTLY_SOLD,25547368,7498,30,4.0,3354,USA,USD,acres,True,1980s,Sold 03/15/2024,RECENTLY_SOLD,,,,,,
1710313200000,CONDO,,"22366 Caminito Mescalero #271, Laguna Hills, CA 92653",638000.0,https://photos.zillowstatic.com/fp/3b6826e7aa84fb74215d7cae00370db8-p_e.jpg,630000,/homedetails/22366-Caminito-Mescalero-271-Laguna-Hills-CA-92653/25750907_zpid/,2,,-117.739395,33.625694,RECENTLY_SOLD,25750907,1868,32,1.0,1041,USA,USD,,True,1980s,Sold 03/13/2024,RECENTLY_SOLD,,# 271,,,,
1710226800000,CONDO,,"24344 Eastview Rd #49, Laguna Hills, CA 92653",830900.0,https://photos.zillowstatic.com/fp/6652497ce0f9c5abcf352abce3d2f2e1-p_e.jpg,820000,/homedetails/24344-Eastview-Rd-49-Laguna-Hills-CA-92653/25744819_zpid/,3,,-117.705,33.584724,RECENTLY_SOLD,25744819,2433,33,3.0,1804,USA,USD,,True,1980s,Sold 03/12/2024,RECENTLY_SOLD,,# 49,,,,
1710226800000,CONDO,,"8 Shadow Hill Ln #19, Laguna Hills, CA 92653",886600.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.58744430541992,-117.70901489257812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=VkuxlNEzfa6bm6B7vhzXBZ4oNV0=",875000,/homedetails/8-Shadow-Hill-Ln-19-Laguna-Hills-CA-92653/25763203_zpid/,3,,-117.709015,33.587444,RECENTLY_SOLD,25763203,2596,33,3.0,1535,USA,USD,,,1980s,Sold 03/12/2024,RECENTLY_SOLD,,# 19,,,,
1709884800000,SINGLE_FAMILY,0.3099173553719,"25352 Mustang Dr, Laguna Hills, CA 92653",2335500.0,https://photos.zillowstatic.com/fp/bcd754dd74af5345c4a44c38014663d3-p_e.jpg,2300000,/homedetails/25352-Mustang-Dr-Laguna-Hills-CA-92653/25547825_zpid/,4,,-117.68745,33.58156,RECENTLY_SOLD,25547825,6299,37,3.0,2624,USA,USD,acres,True,1980s,Sold 03/08/2024,RECENTLY_SOLD,,,,,,
1709539200000,SINGLE_FAMILY,0.47750229568411,"25581 Saddle Rock Pl, Laguna Hills, CA 92653",3154500.0,https://photos.zillowstatic.com/fp/148d1e5f99423335cec74cdc971e3007-p_e.jpg,3100000,/homedetails/25581-Saddle-Rock-Pl-Laguna-Hills-CA-92653/25547801_zpid/,5,,-117.68349,33.5807,RECENTLY_SOLD,25547801,13669,41,5.0,5498,USA,USD,acres,True,1980s,Sold 03/04/2024,RECENTLY_SOLD,,,,,,
1709280000000,TOWNHOUSE,,"22325 Caminito Arroyo Seco #57, Laguna Hills, CA 92653",631900.0,https://photos.zillowstatic.com/fp/515ed10fc2927077c7c4e657b9e0e799-p_e.jpg,620000,/homedetails/22325-Caminito-Arroyo-Seco-57-Laguna-Hills-CA-92653/25750693_zpid/,3,,-117.74006,33.626675,RECENTLY_SOLD,25750693,1849,44,3.0,1460,USA,USD,,True,1980s,Sold 03/01/2024,RECENTLY_SOLD,,# 57,,,,
1709193600000,CONDO,,"22302 Caminito Tecate #325, Laguna Hills, CA 92653",653300.0,https://photos.zillowstatic.com/fp/2dba9ec077fb50330e731f1bb9444f38-p_e.jpg,640000,/homedetails/22302-Caminito-Tecate-325-Laguna-Hills-CA-92653/25750961_zpid/,3,,-117.7405,33.624382,RECENTLY_SOLD,25750961,1912,45,2.0,1354,USA,USD,,True,1980s,Sold 02/29/2024,RECENTLY_SOLD,,# 325,,,,
1708502400000,CONDO,,"24336 Sage Ct #235, Laguna Hills, CA 92653",632100.0,https://photos.zillowstatic.com/fp/28668da9bdd84384ab3cd0a028a97c42-p_e.jpg,627000,/homedetails/24336-Sage-Ct-235-Laguna-Hills-CA-92653/25744896_zpid/,2,,-117.70488,33.58357,RECENTLY_SOLD,25744896,1860,53,2.0,967,USA,USD,,True,1980s,Sold 02/21/2024,RECENTLY_SOLD,,# 235,,,,
1708070400000,SINGLE_FAMILY,6000.0,"26721 Westhaven Dr, Laguna Hills, CA 92653",1488800.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.57453918457031,-117.70072174072266&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=tIZQDo8Zc3Z63JqTYLXbmoeN-EM=",1450000,/homedetails/26721-Westhaven-Dr-Laguna-Hills-CA-92653/25547303_zpid/,3,,-117.70072,33.57454,RECENTLY_SOLD,25547303,4935,58,2.0,2131,USA,USD,sqft,,1980s,Sold 02/16/2024,RECENTLY_SOLD,,,,,,
1707292800000,SINGLE_FAMILY,4600.0,"8 Laurel Creek Ln, Laguna Hills, CA 92653",1036800.0,https://photos.zillowstatic.com/fp/26c3111c0b67451a9d5337af5bae0933-p_e.jpg,1005000,/homedetails/8-Laurel-Creek-Ln-Laguna-Hills-CA-92653/25546664_zpid/,2,,-117.71143,33.594692,RECENTLY_SOLD,25546664,3300,67,2.0,1090,USA,USD,sqft,True,1980s,Sold 02/07/2024,RECENTLY_SOLD,,,,,,
1707206400000,SINGLE_FAMILY,8800.0,"24741 Hendon St, Laguna Hills, CA 92653",1610300.0,https://photos.zillowstatic.com/fp/086bf4c713d8fbfc94d06a0ea520b1b2-p_e.jpg,1560000,/homedetails/24741-Hendon-St-Laguna-Hills-CA-92653/25541406_zpid/,4,,-117.698425,33.6022,RECENTLY_SOLD,25541406,6964,68,4.0,2802,USA,USD,sqft,True,1980s,Sold 02/06/2024,RECENTLY_SOLD,,,,,,
1706860800000,SINGLE_FAMILY,4000.0,"17 Moss Hill Ln, Laguna Hills, CA 92653",1191600.0,https://photos.zillowstatic.com/fp/f6386c63adb80889fb7013a9b4742200-p_e.jpg,1148300,/homedetails/17-Moss-Hill-Ln-Laguna-Hills-CA-92653/25546269_zpid/,4,,-117.70713,33.59123,RECENTLY_SOLD,25546269,5028,72,3.0,2107,USA,USD,sqft,True,1980s,Sold 02/02/2024,RECENTLY_SOLD,,,,,,
1706256000000,SINGLE_FAMILY,8250.0,"25982 Anacapa St, Laguna Hills, CA 92653",1644300.0,https://photos.zillowstatic.com/fp/6cf172db9f283c5e2eb727d688a1f39d-p_e.jpg,1580000,/homedetails/25982-Anacapa-St-Laguna-Hills-CA-92653/25546345_zpid/,3,,-117.695946,33.5857,RECENTLY_SOLD,25546345,4787,79,2.0,2000,USA,USD,sqft,True,1980s,Sold 01/26/2024,RECENTLY_SOLD,,,,,,
1706169600000,SINGLE_FAMILY,5888.0,"14 Dry Creek Ln, Laguna Hills, CA 92653",1277500.0,https://photos.zillowstatic.com/fp/9e02be344479b429ced13b5c48197af1-p_e.jpg,1227000,/homedetails/14-Dry-Creek-Ln-Laguna-Hills-CA-92653/25546444_zpid/,3,,-117.7149,33.596245,RECENTLY_SOLD,25546444,4681,80,3.0,1850,USA,USD,sqft,True,1980s,Sold 01/25/2024,RECENTLY_SOLD,,,,,,
1705996800000,SINGLE_FAMILY,0.34435261707989,"26172 Bridlewood Dr, Laguna Hills, CA 92653",3308400.0,https://photos.zillowstatic.com/fp/53dddeb9c67349d7ec7418d3ab7661b5-p_e.jpg,3175000,/homedetails/26172-Bridlewood-Dr-Laguna-Hills-CA-92653/25547703_zpid/,5,,-117.68421,33.582825,RECENTLY_SOLD,25547703,12617,82,5.0,5082,USA,USD,acres,True,1980s,Sold 01/23/2024,RECENTLY_SOLD,,,,,,
1705910400000,SINGLE_FAMILY,0.35,"26251 Mount Diablo Rd, Laguna Hills, CA 92653",3722700.0,https://photos.zillowstatic.com/fp/a88974a0f82c46dd2cdc1dac2c6258d3-p_e.jpg,3571000,/homedetails/26251-Mount-Diablo-Rd-Laguna-Hills-CA-92653/25547782_zpid/,7,,-117.68204,33.581753,RECENTLY_SOLD,25547782,14000,83,7.0,5526,USA,USD,acres,True,1980s,Sold 01/22/2024,RECENTLY_SOLD,,,,,,
1705564800000,TOWNHOUSE,,"7 Briar Creek Ln #36, Laguna Hills, CA 92653",801600.0,https://photos.zillowstatic.com/fp/38ad6fd295453462614d103903ee7c40-p_e.jpg,770000,/homedetails/7-Briar-Creek-Ln-36-Laguna-Hills-CA-92653/25763220_zpid/,2,,-117.70852,33.587074,RECENTLY_SOLD,25763220,2330,87,3.0,1239,USA,USD,,True,1980s,Sold 01/18/2024,RECENTLY_SOLD,,# 36,,,,
1704268800000,SINGLE_FAMILY,4000.0,"8 Indian Hill Ln, Laguna Hills, CA 92653",966800.0,https://photos.zillowstatic.com/fp/fac4f389937756e82a0aa8e63fa84dd2-p_e.jpg,920000,/homedetails/8-Indian-Hill-Ln-Laguna-Hills-CA-92653/25546706_zpid/,2,,-117.708725,33.594147,RECENTLY_SOLD,25546706,3499,102,2.0,1174,USA,USD,sqft,True,1980s,Sold 01/03/2024,RECENTLY_SOLD,,,,,,
1703232000000,CONDO,,"22271 Caminito Tiburon, Laguna Hills, CA 92653",683600.0,https://photos.zillowstatic.com/fp/d75a4170948b87b4b9fa1f3f2ca6c588-p_e.jpg,648000,/homedetails/22271-Caminito-Tiburon-Laguna-Hills-CA-92653/25658036_zpid/,3,,-117.741325,33.621353,RECENTLY_SOLD,25658036,1984,114,3.0,1460,USA,USD,,True,1980s,Sold 12/22/2023,RECENTLY_SOLD,,,,,,
1702627200000,CONDO,,"22245 Caminito Escobedo #7, Laguna Hills, CA 92653",738400.0,https://photos.zillowstatic.com/fp/18909daf9ce15a2b97619f1c91ee56cc-p_e.jpg,700000,/homedetails/22245-Caminito-Escobedo-7-Laguna-Hills-CA-92653/38433758_zpid/,3,,-117.74141,33.627125,RECENTLY_SOLD,38433758,2149,121,2.0,1460,USA,USD,,True,1980s,Sold 12/15/2023,RECENTLY_SOLD,,# 7,,,,
1701417600000,CONDO,2000.0,"10 Briar Creek Ln #29, Laguna Hills, CA 92653",909700.0,https://photos.zillowstatic.com/fp/85a9d162c707d56327c39076c4d1e4ac-p_e.jpg,855000,/homedetails/10-Briar-Creek-Ln-29-Laguna-Hills-CA-92653/25763213_zpid/,3,,-117.70813,33.586678,RECENTLY_SOLD,25763213,3881,135,3.0,1471,USA,USD,sqft,True,1980s,Sold 12/01/2023,RECENTLY_SOLD,,# 29,,,,
1701158400000,SINGLE_FAMILY,4000.0,"9 Misty Creek Ln, Laguna Hills, CA 92653",1072800.0,https://photos.zillowstatic.com/fp/5a9e0b228f18f03d00bea21d6bcffb6c-p_e.jpg,1010000,/homedetails/9-Misty-Creek-Ln-Laguna-Hills-CA-92653/25546762_zpid/,3,,-117.710144,33.594933,RECENTLY_SOLD,25546762,3970,138,2.0,1278,USA,USD,sqft,True,1980s,Sold 11/28/2023,RECENTLY_SOLD,,,,,,
1700640000000,SINGLE_FAMILY,4000.0,"15 Jasmine Creek Ln, Laguna Hills, CA 92653",1233800.0,https://photos.zillowstatic.com/fp/85455421fbd7fc902d72abe3a3b45568-p_e.jpg,1160000,/homedetails/15-Jasmine-Creek-Ln-Laguna-Hills-CA-92653/25546425_zpid/,4,,-117.71328,33.596115,RECENTLY_SOLD,25546425,4733,144,3.0,1750,USA,USD,sqft,True,1980s,Sold 11/22/2023,RECENTLY_SOLD,,,,,,
1700640000000,SINGLE_FAMILY,0.99173553719008,"25511 Spotted Pony Ln, Laguna Hills, CA 92653",3297100.0,https://photos.zillowstatic.com/fp/86c3b7d2febc1d8d9d0e3541d465a2fe-p_e.jpg,3100000,/homedetails/25511-Spotted-Pony-Ln-Laguna-Hills-CA-92653/25546889_zpid/,4,,-117.68449,33.57227,RECENTLY_SOLD,25546889,10499,144,4.0,4662,USA,USD,acres,True,1980s,Sold 11/22/2023,RECENTLY_SOLD,,,,,,
1699948800000,SINGLE_FAMILY,4500.0,"40 Monte Vis, Laguna Hills, CA 92653",1512900.0,https://photos.zillowstatic.com/fp/30006c74d03b5d54cec9658e0df10dc0-p_e.jpg,1420000,/homedetails/40-Monte-Vis-Laguna-Hills-CA-92653/25547576_zpid/,4,,-117.684494,33.590885,RECENTLY_SOLD,25547576,5500,152,3.0,2340,USA,USD,sqft,True,1980s,Sold 11/14/2023,RECENTLY_SOLD,,,,,,
1699516800000,SINGLE_FAMILY,4000.0,"48 Aspen Creek Ln, Laguna Hills, CA 92653",957200.0,https://photos.zillowstatic.com/fp/725719e222300fa6d94570179919dd4f-p_e.jpg,900000,/homedetails/48-Aspen-Creek-Ln-Laguna-Hills-CA-92653/25546724_zpid/,3,,-117.70997,33.592693,RECENTLY_SOLD,25546724,3969,157,2.0,1302,USA,USD,sqft,True,1980s,Sold 11/09/2023,RECENTLY_SOLD,,,,,,
1698908400000,SINGLE_FAMILY,5325.0,"10 Aspen Creek Ln, Laguna Hills, CA 92653",905500.0,https://photos.zillowstatic.com/fp/9e005457632dafb561e04c6ee07aadf4-p_e.jpg,850000,/homedetails/10-Aspen-Creek-Ln-Laguna-Hills-CA-92653/25546690_zpid/,2,,-117.70814,33.593536,RECENTLY_SOLD,25546690,3300,164,2.0,1092,USA,USD,sqft,True,1980s,Sold 11/02/2023,RECENTLY_SOLD,,,,,,
1698908400000,TOWNHOUSE,,"5 Clover Hill Ln, Laguna Hills, CA 92653",900100.0,https://photos.zillowstatic.com/fp/fa47721c1eed9bac6e6ba946d6ae4569-p_e.jpg,845000,/homedetails/5-Clover-Hill-Ln-Laguna-Hills-CA-92653/2114332640_zpid/,3,,-117.70841,33.5888,RECENTLY_SOLD,2114332640,2644,164,3.0,1354,USA,USD,,True,1980s,Sold 11/02/2023,RECENTLY_SOLD,,,,,,
1698649200000,SINGLE_FAMILY,0.27548209366391,"26042 Waterwheel Pl, Laguna Hills, CA 92653",2172300.0,https://photos.zillowstatic.com/fp/83658eb0d2d303ccf785667a409bb9a3-p_e.jpg,2252250,/homedetails/26042-Waterwheel-Pl-Laguna-Hills-CA-92653/25547390_zpid/,4,,-117.67569,33.58668,RECENTLY_SOLD,25547390,6999,167,3.0,3438,USA,USD,acres,True,1980s,Sold 10/30/2023,RECENTLY_SOLD,,,,,,
1698303600000,CONDO,,"26491 Merienda APT 3, Laguna Hills, CA 92656",677300.0,https://photos.zillowstatic.com/fp/00e7ac5ebbca122ca271d6a2d8e3655d-p_e.jpg,635000,/homedetails/26491-Merienda-APT-3-Laguna-Hills-CA-92656/25664111_zpid/,2,,-117.70515,33.578426,RECENTLY_SOLD,25664111,2995,171,2.0,988,USA,USD,,True,1980s,Sold 10/26/2023,RECENTLY_SOLD,,Apt 3,,,,
1698130800000,SINGLE_FAMILY,9250.0,"26796 Devonshire Rd, Laguna Hills, CA 92653",2065100.0,https://photos.zillowstatic.com/fp/09d4318679fd2e4175ffa7c547821f53-p_e.jpg,1935500,/homedetails/26796-Devonshire-Rd-Laguna-Hills-CA-92653/25548143_zpid/,5,,-117.681984,33.57381,RECENTLY_SOLD,25548143,7800,173,4.0,3221,USA,USD,sqft,True,1980s,Sold 10/24/2023,RECENTLY_SOLD,,,,,,
1697439600000,SINGLE_FAMILY,5775.0,"24922 Zumaya Ct, Laguna Hills, CA 92653",1575900.0,https://photos.zillowstatic.com/fp/928689cb2042006a6357d6dc167352da-p_e.jpg,1475000,/homedetails/24922-Zumaya-Ct-Laguna-Hills-CA-92653/25545856_zpid/,8,,-117.69476,33.58294,RECENTLY_SOLD,25545856,6602,181,3.0,3406,USA,USD,sqft,True,1980s,Sold 10/16/2023,RECENTLY_SOLD,,,,,,
1696575600000,SINGLE_FAMILY,6120.0,"25652 Rolling Hills Rd, Laguna Hills, CA 92653",2247500.0,https://photos.zillowstatic.com/fp/92dc36a02a9aec886d9e11a1c22c1dcb-p_e.jpg,2100000,/homedetails/25652-Rolling-Hills-Rd-Laguna-Hills-CA-92653/25548259_zpid/,5,,-117.68231,33.570908,RECENTLY_SOLD,25548259,7881,191,5.0,3901,USA,USD,sqft,True,1980s,Sold 10/06/2023,RECENTLY_SOLD,,,,,,
1710831600000,SINGLE_FAMILY,5250.0,"26732 Anadale Dr, Laguna Hills, CA 92653",1970200.0,https://photos.zillowstatic.com/fp/3756acfb5e0498781f9e853ab1128a1f-p_e.jpg,1951500,/homedetails/26732-Anadale-Dr-Laguna-Hills-CA-92653/25548160_zpid/,4,,-117.678444,33.574596,RECENTLY_SOLD,25548160,5500,26,3.0,2517,USA,USD,sqft,True,1990s,Sold 03/19/2024,RECENTLY_SOLD,,,,,,
1702281600000,SINGLE_FAMILY,8450.0,"26671 Laurel Crest Dr, Laguna Hills, CA 92653",2059400.0,https://photos.zillowstatic.com/fp/b09c0db9f5f735ec58c34eb3e9fd003a-p_e.jpg,1950000,/homedetails/26671-Laurel-Crest-Dr-Laguna-Hills-CA-92653/25548126_zpid/,5,,-117.68146,33.5756,RECENTLY_SOLD,25548126,7711,125,4.0,3221,USA,USD,sqft,True,1990s,Sold 12/11/2023,RECENTLY_SOLD,,,,,,
1701158400000,SINGLE_FAMILY,0.6267217630854,"25726 Raintree Rd, Laguna Hills, CA 92653",2814900.0,https://photos.zillowstatic.com/fp/2a623c5b32dc0fc2abe663a509a9cc10-p_e.jpg,2650000,/homedetails/25726-Raintree-Rd-Laguna-Hills-CA-92653/25548392_zpid/,5,,-117.680664,33.570736,RECENTLY_SOLD,25548392,10071,138,5.0,3899,USA,USD,acres,True,1990s,Sold 11/28/2023,RECENTLY_SOLD,,,,,,
1698390000000,CONDO,,"26425 La Traviata, Laguna Hills, CA 92653",1096000.0,https://photos.zillowstatic.com/fp/459c80b561fc11ca77b83f9b0d11f322-p_e.jpg,1125000,/homedetails/26425-La-Traviata-Laguna-Hills-CA-92653/25743588_zpid/,3,,-117.67929,33.578857,RECENTLY_SOLD,25743588,3255,170,3.0,2555,USA,USD,,True,1990s,Sold 10/27/2023,RECENTLY_SOLD,,,,,,
1696489200000,SINGLE_FAMILY,0.3099173553719,"25272 Rockridge Rd, Laguna Hills, CA 92653",3671600.0,https://photos.zillowstatic.com/fp/094612497dea30a6d4a3734e472ecf8f-p_e.jpg,3430000,/homedetails/25272-Rockridge-Rd-Laguna-Hills-CA-92653/25551803_zpid/,5,,-117.68935,33.56185,RECENTLY_SOLD,25551803,13950,192,5.0,4921,USA,USD,acres,True,1990s,Sold 10/05/2023,RECENTLY_SOLD,,,,,,
1692169200000,CONDO,,"25841 Cordova, Laguna Hills, CA 92653",1204000.0,https://photos.zillowstatic.com/fp/2f8ab91e3072d642da6cf81ae4bf71ba-p_e.jpg,1115000,/homedetails/25841-Cordova-Laguna-Hills-CA-92653/25743575_zpid/,3,,-117.6793,33.57989,RECENTLY_SOLD,25743575,3570,242,3.0,2179,USA,USD,,True,1990s,Sold 08/16/2023,RECENTLY_SOLD,,,,,,
1691737200000,SINGLE_FAMILY,7200.0,"25631 Rolling Hills Rd, Laguna Hills, CA 92653",2648100.0,https://photos.zillowstatic.com/fp/daf8e88576bdf14f0bf189c06ac303f7-p_e.jpg,2450000,/homedetails/25631-Rolling-Hills-Rd-Laguna-Hills-CA-92653/25548251_zpid/,5,,-117.682915,33.571182,RECENTLY_SOLD,25548251,8000,247,5.0,3901,USA,USD,sqft,True,1990s,Sold 08/11/2023,RECENTLY_SOLD,,,,,,
1691564400000,CONDO,,"26431 Sicilia, Laguna Hills, CA 92653",1421900.0,https://photos.zillowstatic.com/fp/2f2badc3807756cd8761bf836056822c-p_e.jpg,1315000,/homedetails/26431-Sicilia-Laguna-Hills-CA-92653/25743609_zpid/,3,,-117.678505,33.578865,RECENTLY_SOLD,25743609,4219,249,3.0,2549,USA,USD,,True,1990s,Sold 08/09/2023,RECENTLY_SOLD,,,,,,
1691478000000,CONDO,,"24341 Conejo APT 5, Laguna Hills, CA 92656",685400.0,https://photos.zillowstatic.com/fp/0e3faf332241910bcb88a5dd8c715022-p_e.jpg,640000,/homedetails/24341-Conejo-APT-5-Laguna-Hills-CA-92656/25664156_zpid/,2,UNDER_CONTRACT,-117.70476,33.57842,RECENTLY_SOLD,25664156,3200,250,2.0,1160,USA,USD,,True,1990s,Sold 08/08/2023,RECENTLY_SOLD,True,Apt 5,,,,
1688972400000,SINGLE_FAMILY,0.76905417814509,"25842 Elderbrook Ln, Laguna Hills, CA 92653",2260000.0,https://photos.zillowstatic.com/fp/3237bd3785cfedc73934689a77e19ba7-p_e.jpg,2075000,/homedetails/25842-Elderbrook-Ln-Laguna-Hills-CA-92653/25548367_zpid/,5,,-117.67909,33.568935,RECENTLY_SOLD,25548367,10244,279,5.0,3899,USA,USD,acres,True,1990s,Sold 07/10/2023,RECENTLY_SOLD,,,,,,
1686726000000,SINGLE_FAMILY,6825.0,"26742 Barkstone Ln, Laguna Hills, CA 92653",1669600.0,https://photos.zillowstatic.com/fp/0b3d14a27f82991c5b9dba1818d76b57-p_e.jpg,1520000,/homedetails/26742-Barkstone-Ln-Laguna-Hills-CA-92653/25548185_zpid/,4,,-117.67945,33.574448,RECENTLY_SOLD,25548185,5800,305,3.0,2606,USA,USD,sqft,True,1990s,Sold 06/14/2023,RECENTLY_SOLD,,,,,,
1684738800000,SINGLE_FAMILY,0.50167584940312,"27681 Gold Dust Ln, Laguna Hills, CA 92653",3164600.0,https://photos.zillowstatic.com/fp/3c5ef618617cd4baee260cb974e3b756-p_e.jpg,2850000,/homedetails/27681-Gold-Dust-Ln-Laguna-Hills-CA-92653/25551851_zpid/,6,,-117.68676,33.56051,RECENTLY_SOLD,25551851,11295,328,5.0,4655,USA,USD,acres,True,1990s,Sold 05/22/2023,RECENTLY_SOLD,,,,,,
1684393200000,CONDO,2570.0,"24372 Berrendo APT 3, Laguna Hills, CA 92656",667400.0,https://photos.zillowstatic.com/fp/a913f16f85ed13b86b3f0e353a769559-p_e.jpg,600000,/homedetails/24372-Berrendo-APT-3-Laguna-Hills-CA-92656/25664129_zpid/,2,,-117.70425,33.577827,RECENTLY_SOLD,25664129,2999,332,2.0,988,USA,USD,sqft,True,1990s,Sold 05/18/2023,RECENTLY_SOLD,,Apt 3,,,,
1682578800000,SINGLE_FAMILY,10400.0,"27191 Woodbluff Rd, Laguna Hills, CA 92653",2233100.0,https://photos.zillowstatic.com/fp/b9187510dde377ac3f9f5e25a280a86c-p_e.jpg,1995000,/homedetails/27191-Woodbluff-Rd-Laguna-Hills-CA-92653/25548446_zpid/,4,,-117.683495,33.568832,RECENTLY_SOLD,25548446,8558,353,4.0,3656,USA,USD,sqft,True,1990s,Sold 04/27/2023,RECENTLY_SOLD,,,,,,
1679554800000,SINGLE_FAMILY,9200.0,"27195 Woodbluff Rd, Laguna Hills, CA 92653",2497600.0,https://photos.zillowstatic.com/fp/2456b341c62ac3c19459d1b594c6d709-p_e.jpg,2193000,/homedetails/27195-Woodbluff-Rd-Laguna-Hills-CA-92653/25548445_zpid/,5,,-117.68362,33.569035,RECENTLY_SOLD,25548445,9076,388,5.0,3899,USA,USD,sqft,True,1990s,Sold 03/23/2023,RECENTLY_SOLD,,,,,,
1677571200000,CONDO,3140.0,"26512 Las Palmas APT 5, Laguna Hills, CA 92656",706300.0,https://photos.zillowstatic.com/fp/2066459d66bf314454150feedffa4ec3-p_e.jpg,615000,/homedetails/26512-Las-Palmas-APT-5-Laguna-Hills-CA-92656/25663956_zpid/,2,,-117.70341,33.577946,RECENTLY_SOLD,25663956,3327,411,2.0,1160,USA,USD,sqft,True,1990s,Sold 02/28/2023,RECENTLY_SOLD,,Apt 5,,,,
1676966400000,TOWNHOUSE,1.0,"26445 La Scala, Laguna Hills, CA 92653",1159400.0,https://photos.zillowstatic.com/fp/1d3592572ba2868715e1018e8408f90e-p_e.jpg,1010000,/homedetails/26445-La-Scala-Laguna-Hills-CA-92653/25743614_zpid/,3,,-117.67807,33.57878,RECENTLY_SOLD,25743614,6000,418,3.0,2555,USA,USD,acres,True,1990s,Sold 02/21/2023,RECENTLY_SOLD,,,,,,
1673337600000,SINGLE_FAMILY,9375.0,"27022 Falling Leaf Dr, Laguna Hills, CA 92653",2495000.0,https://photos.zillowstatic.com/fp/f18528f1d3417d3c096b14dc6bbd4cc1-p_e.jpg,2151000,/homedetails/27022-Falling-Leaf-Dr-Laguna-Hills-CA-92653/25548438_zpid/,5,,-117.6838,33.570396,RECENTLY_SOLD,25548438,9143,460,5.0,3885,USA,USD,sqft,True,1990s,Sold 01/10/2023,RECENTLY_SOLD,,,,,,
1673337600000,SINGLE_FAMILY,0.4,"25232 Rockridge Rd, Laguna Hills, CA 92653",3705700.0,https://photos.zillowstatic.com/fp/f324f78a641ca9d2c857a7a001bd5560-p_e.jpg,800000,/homedetails/25232-Rockridge-Rd-Laguna-Hills-CA-92653/25551800_zpid/,5,,-117.6901,33.56218,RECENTLY_SOLD,25551800,15000,460,6.0,6000,USA,USD,acres,True,1990s,Sold 01/10/2023,RECENTLY_SOLD,,,,,,
1672905600000,SINGLE_FAMILY,0.3030303030303,"25801 Middle Ridge Ln, Laguna Hills, CA 92653",2048300.0,https://photos.zillowstatic.com/fp/0d290b14bbbb8bbbc898d385d08a6d59-p_e.jpg,1765000,/homedetails/25801-Middle-Ridge-Ln-Laguna-Hills-CA-92653/25548420_zpid/,5,,-117.67973,33.570705,RECENTLY_SOLD,25548420,6928,465,3.0,3125,USA,USD,acres,True,1990s,Sold 01/05/2023,RECENTLY_SOLD,,,,,,
1672819200000,SINGLE_FAMILY,0.35296143250689,"26871 Anadale Dr, Laguna Hills, CA 92653",,https://photos.zillowstatic.com/fp/38b0f8abf83fd287a587ddea9a930c03-p_e.jpg,1750000,/homedetails/26871-Anadale-Dr-Laguna-Hills-CA-92653/25548174_zpid/,4,,-117.679535,33.572655,PENDING,25548174,6497,466,3.0,2606,USA,USD,acres,True,1990s,Sold 01/04/2023,RECENTLY_SOLD,True,,,,,
1670400000000,SINGLE_FAMILY,0.28409090909091,"27121 Green Hills Ln, Laguna Hills, CA 92653",2262300.0,https://photos.zillowstatic.com/fp/6ed4d805c61e0a32efb2285c7eb82a61-p_e.jpg,1950000,/homedetails/27121-Green-Hills-Ln-Laguna-Hills-CA-92653/25548376_zpid/,4,,-117.683075,33.569035,RECENTLY_SOLD,25548376,8640,494,4.0,3656,USA,USD,acres,True,1990s,Sold 12/07/2022,RECENTLY_SOLD,,,,,,
